Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate,metric1,metric2
June,Economy,UK,UK,92.89,BRITISH AIRWAYS,Immigration Group,92.89,92.89
May,Economy,UK,EEA,235.84,KLM-ROYAL DUTCH AIRLINES,Strategy & Reform Directorate,235.84,235.84
March,Economy,UK,UK,190.43,BRITISH AIRWAYS,Strategic Director Border,190.43,190.43
March,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,25.98,25.98
March,Business Class,UK,Non EEA,3929.77,BRITISH AIRWAYS,Immigration Group,3929.77,3929.77
March,Business Class,UK,Non EEA,3929.77,BRITISH AIRWAYS,Immigration Group,3929.77,3929.77
March,Economy,UK,UK,190.43,BRITISH AIRWAYS,Strategic Director Border,190.43,190.43
March,Economy,UK,UK,231.9,EASTERN AIRWAYS,OSCT,231.9,231.9
April,Economy,UK,UK,12,BRITISH AIRWAYS,HMIC,12,12
March,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,25.98,25.98
March,Economy,UK,UK,96.03,EASYJET,OSCT,96.03,96.03
March,Economy,UK,UK,251.93,BRITISH AIRWAYS,Strategic Director Border,251.93,251.93
March,Economy,UK,UK,177.93,BRITISH AIRWAYS,Criminal & Detention Group,177.93,177.93
March,Economy,UK,UK,101.03,EASYJET,Finance & Commercial Group,101.03,101.03
March,Business Class,UK,UK,208.35,BRITISH AIRWAYS,Finance & Commercial Group,208.35,208.35
March,Economy,UK,EEA,168.37,OLYMPIC AIR,Strategic Director Border,168.37,168.37
March,Economy,EEA,UK,139.4,SAS SCANDINAVIAN AIRLINES,Immigration Group,139.4,139.4
March,Economy,UK,UK,286.35,BRITISH AIRWAYS,Criminal & Detention Group,286.35,286.35
March,Economy,UK,UK,174,BMI,Strategic Director Border,174,174
March,Economy,EEA,UK,186.1,BRITISH AIRWAYS,Policy & Strategy,186.1,186.1
March,Economy,UK,EEA,380.27,BRITISH AIRWAYS,Immigration Group,380.27,380.27
March,Economy,UK,UK,90.69,BRITISH AIRWAYS,Strategic Director Border,90.69,90.69
March,Economy,UK,UK,143.54,BRITISH AIRWAYS,Immigration Group,143.54,143.54
March,Business Class,UK,UK,120.5,BRITISH AIRWAYS,Criminal & Detention Group,120.5,120.5
April,Economy,UK,EEA,167.5,BRITISH AIRWAYS,UKBA,167.5,167.5
March,Economy,UK,UK,331.9,EASTERN AIRWAYS,OSCT,331.9,331.9
March,Economy,UK,UK,192.21,FLYBE BRITISH EUROPEAN,Strategic Director Border,192.21,192.21
March,Economy,UK,UK,190.43,BRITISH AIRWAYS,Strategic Director Border,190.43,190.43
March,Economy,UK,UK,207.21,FLYBE BRITISH EUROPEAN,Strategic Director Border,207.21,207.21
March,Economy,EEA,UK,336.9,AIR MALTA,Strategic Director Border,336.9,336.9
March,Business Class,UK,UK,247.35,BRITISH AIRWAYS,Immigration Group,247.35,247.35
March,Economy,UK,UK,51.85,BRITISH AIRWAYS,Immigration Group,51.85,51.85
March,Business Class,UK,UK,226.43,BRITISH AIRWAYS,HROD,226.43,226.43
March,Economy,UK,UK,216.43,BRITISH AIRWAYS,Criminal & Detention Group,216.43,216.43
March,Economy,UK,UK,183.26,AIR FRANCE,Immigration Group,183.26,183.26
March,Economy,UK,UK,69.5,BRITISH AIRWAYS,HROD,69.5,69.5
March,Economy,UK,UK,121.35,BRITISH AIRWAYS,Immigration Group,121.35,121.35
March,Economy,UK,UK,113.5,BRITISH AIRWAYS,OSCT,113.5,113.5
March,Business Class,UK,UK,210.55,BRITISH AIRWAYS,Science & Research Group,210.55,210.55
March,Economy,UK,UK,190.55,BRITISH AIRWAYS,Science & Research Group,190.55,190.55
March,Economy,UK,UK,169.54,BRITISH AIRWAYS,Immigration Group,169.54,169.54
March,Economy,UK,UK,148.51,FLYBE BRITISH EUROPEAN,Immigration Group,148.51,148.51
July,Business Class,Non EEA,Non EEA,1046,AIR NIGERIA,Strategy & Reform Directorate,1046,1046
April,Economy,UK,EEA,90.28,EASYJET,Strategic Director Border,90.28,90.28
April,Economy,UK,Non EEA,717.66,DELTA AIR LINES,Science & Research Group,717.66,717.66
April,Economy,UK,EEA,90.28,EASYJET,Strategic Director Border,90.28,90.28
April,Economy,UK,Non EEA,772.73,IBERIA,Science & Research Group,772.73,772.73
July,Business Class,UK,Non EEA,2112,AIR FRANCE,Strategy & Reform Directorate,2112,2112
April,Economy,UK,Non EEA,75,EMIRATES,Immigration Group,75,75
April,Economy,UK,Non EEA,686.12,EMIRATES,Immigration Group,686.12,686.12
July,Premium Economy,UK,Non EEA,1254.83,VIRGIN ATLANTIC,Strategy & Reform Directorate,1254.83,1254.83
May,Economy,EEA,UK,71.1,BRITISH AIRWAYS,Strategy & Reform Directorate,71.1,71.1
April,Economy,UK,UK,96.51,FLYBE BRITISH EUROPEAN,Immigration Group,96.51,96.51
April,Economy,UK,UK,145.99,BRITISH AIRWAYS,Strategic Director Border,145.99,145.99
March,Economy,UK,EEA,176.27,KLM-ROYAL DUTCH AIRLINES,Immigration Group,176.27,176.27
March,Business Class,UK,UK,167.35,BRITISH AIRWAYS,HROD,167.35,167.35
May,Economy,UK,UK,60,BRITISH AIRWAYS,Strategic Director Border,60,60
July,Premium Economy,UK,Non EEA,1254.83,VIRGIN ATLANTIC,Strategy & Reform Directorate,1254.83,1254.83
March,Economy,UK,EEA,278.27,KLM-ROYAL DUTCH AIRLINES,Immigration Group,278.27,278.27
March,Economy,UK,Non EEA,135,ETIHAD AIRWAYS,International Group,135,135
March,Economy,UK,Non EEA,407.97,ETIHAD AIRWAYS,International Group,407.97,407.97
March,Economy,UK,UK,168.43,BRITISH AIRWAYS,Crime & Policing Group,168.43,168.43
April,Economy,UK,UK,103.3,BRITISH AIRWAYS,OSCT,103.3,103.3
April,Economy,UK,EEA,90.28,EASYJET,Strategic Director Border,90.28,90.28
April,Economy,UK,UK,113.5,BRITISH AIRWAYS,OSCT,113.5,113.5
April,Economy,UK,UK,82.54,BRITISH AIRWAYS,Finance & Commercial Group,82.54,82.54
March,Economy,UK,EEA,272.87,AUSTRIAN AIRLINES,Crime & Policing Group,272.87,272.87
March,Economy,UK,EEA,272.87,AUSTRIAN AIRLINES,Crime & Policing Group,272.87,272.87
May,Economy,UK,UK,48.34,AIR FRANCE,Immigration Group,48.34,48.34
April,Economy,UK,EEA,198,BRITISH AIRWAYS,Science & Research Group,198,198
March,Economy,UK,EEA,245.1,BRITISH AIRWAYS,SIG,245.1,245.1
March,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,25.98,25.98
March,Economy,UK,UK,118.54,FLYBE BRITISH EUROPEAN,Immigration Group,118.54,118.54
March,Economy,UK,EEA,13,BRITISH AIRWAYS,Strategic Director Border,13,13
March,Economy,UK,UK,274.9,BMI,Strategic Director Border,274.9,274.9
March,Economy,UK,UK,109.03,EASYJET,Science & Research Group,109.03,109.03
March,Economy,UK,UK,60,BRITISH AIRWAYS,Strategy & Reform Directorate,60,60
March,Economy,UK,UK,235.62,BRITISH AIRWAYS,Strategic Director Border,235.62,235.62
April,Economy,UK,UK,96.51,FLYBE BRITISH EUROPEAN,Immigration Group,96.51,96.51
March,Economy,UK,EEA,506.17,BRITISH AIRWAYS,Strategic Director Border,506.17,506.17
March,Economy,UK,UK,75.03,EASYJET,Finance & Commercial Group,75.03,75.03
March,Economy,UK,UK,178.35,BRITISH AIRWAYS,Policy & Strategy,178.35,178.35
March,Economy,UK,UK,25,BRITISH AIRWAYS,Strategy & Reform Directorate,25,25
April,Economy,UK,Non EEA,708.57,BRITISH AIRWAYS,Strategic Director Border,708.57,708.57
July,Business Class,Non EEA,Non EEA,1046,AIR NIGERIA,Strategy & Reform Directorate,1046,1046
March,Economy,UK,EEA,198.41,BRITISH AIRWAYS,Immigration Group,198.41,198.41
March,Economy,UK,EEA,278.27,KLM-ROYAL DUTCH AIRLINES,Immigration Group,278.27,278.27
March,Economy,UK,UK,122.88,MANX2,Immigration Group,122.88,122.88
July,Business Class,Non EEA,Non EEA,1046,AIR NIGERIA,Strategy & Reform Directorate,1046,1046
April,Economy,UK,Non EEA,1030.87,EMIRATES,Immigration Group,1030.87,1030.87
March,Economy,UK,EEA,413.24,BRUSSELS AIRLINES,Immigration Group,413.24,413.24
March,Economy,UK,UK,44.51,FLYBE BRITISH EUROPEAN,OSCT,44.51,44.51
March,Economy,UK,UK,194.49,BRITISH AIRWAYS,Strategy & Reform Directorate,194.49,194.49
March,Economy,UK,UK,88.03,EASYJET,Science & Research Group,88.03,88.03
April,Economy,Non EEA,Non EEA,279,SAFI AIRWAYS,Immigration Group,279,279
April,Economy,UK,EEA,278.63,KLM-ROYAL DUTCH AIRLINES,International Group,278.63,278.63
March,Economy,UK,Non EEA,164.37,TURKISH AIRLINES,International Group,164.37,164.37
July,Business Class,UK,Non EEA,2065.63,AIR FRANCE,Strategy & Reform Directorate,2065.63,2065.63
July,Business Class,UK,Non EEA,2065.63,KLM-ROYAL DUTCH AIRLINES,Strategy & Reform Directorate,2065.63,2065.63
March,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Immigration Group,32.5,32.5
March,Economy,UK,EEA,448.96,BMI,Crime & Policing Group,448.96,448.96
March,Economy,UK,UK,169.01,FLYBE BRITISH EUROPEAN,Finance & Commercial Group,169.01,169.01
March,Economy,UK,UK,253.43,BRITISH AIRWAYS,Immigration Group,253.43,253.43
March,Economy,UK,EEA,95.47,EASYJET,Policy & Strategy,95.47,95.47
March,Economy,UK,UK,218.99,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,218.99,218.99
March,Economy,UK,UK,274.9,BMI,Strategic Director Border,274.9,274.9
March,Economy,UK,UK,133.54,BRITISH AIRWAYS,Strategic Director Border,133.54,133.54
March,Economy,UK,UK,100.03,EASYJET,OSCT,100.03,100.03
March,Economy,UK,Non EEA,334.63,LUFTHANSA GERMAN AIRLINES,International Directorate,334.63,334.63
April,Economy,UK,UK,96.51,FLYBE BRITISH EUROPEAN,Immigration Group,96.51,96.51
April,Economy,UK,EEA,282.21,BRITISH AIRWAYS,Strategic Director Border,282.21,282.21
March,Economy,UK,EEA,368.27,BRITISH AIRWAYS,International Group,368.27,368.27
March,Economy,UK,UK,93.5,BRITISH AIRWAYS,Immigration Group,93.5,93.5
March,Economy,UK,UK,122.88,MANX2,Immigration Group,122.88,122.88
March,Economy,UK,UK,122.88,MANX2,Immigration Group,122.88,122.88
March,Business Class,UK,UK,238.35,BRITISH AIRWAYS,HROD,238.35,238.35
March,Economy,UK,Non EEA,291.79,FINNAIR,Strategic Director Border,291.79,291.79
April,Economy,UK,UK,86.98,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,86.98,86.98
March,Business Class,UK,UK,117.85,BRITISH AIRWAYS,HROD,117.85,117.85
March,Economy,UK,UK,254.23,FLYBE BRITISH EUROPEAN,Immigration Group,254.23,254.23
March,Economy,UK,EEA,426.17,BRITISH AIRWAYS,Resource Management Group,426.17,426.17
March,Economy,UK,UK,224.23,FLYBE BRITISH EUROPEAN,Strategic Director Border,224.23,224.23
April,Business Class,UK,Non EEA,4895.43,QANTAS AIRWAYS,Policy & Strategy,4895.43,4895.43
March,Economy,UK,EEA,60,BRITISH AIRWAYS,Strategic Director Border,60,60
March,Business Class,UK,UK,223.35,BRITISH AIRWAYS,Criminal & Detention Group,223.35,223.35
March,Economy,UK,UK,216.23,FLYBE BRITISH EUROPEAN,HROD,216.23,216.23
March,Economy,UK,UK,202.34,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,202.34,202.34
March,Economy,UK,EEA,351.87,AUSTRIAN AIRLINES,Crime & Policing Group,351.87,351.87
March,Economy,UK,EEA,473.27,BRITISH AIRWAYS,UKBA,473.27,473.27
March,Economy,UK,UK,122.51,FLYBE BRITISH EUROPEAN,Immigration Group,122.51,122.51
April,Economy,UK,EEA,293.21,BRITISH AIRWAYS,Strategic Director Border,293.21,293.21
March,Business Class,UK,UK,117.85,BRITISH AIRWAYS,HROD,117.85,117.85
March,Business Class,UK,UK,243.35,BRITISH AIRWAYS,Strategy & Reform Directorate,243.35,243.35
March,Economy,UK,UK,39,BMI,OSCT,39,39
April,Economy,UK,UK,86.98,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,86.98,86.98
March,Economy,UK,UK,248.94,FLYBE BRITISH EUROPEAN,Immigration Group,248.94,248.94
April,Economy,UK,UK,112.51,FLYBE BRITISH EUROPEAN,Immigration Group,112.51,112.51
April,Economy,UK,UK,128.95,BRITISH AIRWAYS,HMIC,128.95,128.95
April,Economy,UK,UK,86.98,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,86.98,86.98
March,Economy,UK,EEA,325.73,KLM-ROYAL DUTCH AIRLINES,International Group,325.73,325.73
April,Economy,UK,EEA,232.24,BRUSSELS AIRLINES,Immigration Group,232.24,232.24
March,Economy,UK,UK,39,FLYBE BRITISH EUROPEAN,Immigration Group,39,39
April,Economy,Non EEA,UK,399.8,BRITISH AIRWAYS,Immigration Group,399.8,399.8
March,Economy,UK,EEA,368.27,BRITISH AIRWAYS,International Group,368.27,368.27
March,Economy,UK,UK,93.03,EASYJET,HROD,93.03,93.03
March,Economy,UK,EEA,473.27,BRITISH AIRWAYS,OSCT,473.27,473.27
March,Economy,UK,UK,122.88,MANX2,Immigration Group,122.88,122.88
March,Economy,UK,UK,60,BRITISH AIRWAYS,Criminal & Detention Group,60,60
April,Economy,UK,UK,221.99,BRITISH AIRWAYS,Strategic Director Border,221.99,221.99
March,Economy,UK,Non EEA,1558.37,VIRGIN ATLANTIC,Strategic Director Border,1558.37,1558.37
March,Economy,UK,EEA,46,BRITISH AIRWAYS,Strategic Director Border,46,46
March,Business Class,UK,EEA,697.77,BRITISH AIRWAYS,OSCT,697.77,697.77
March,Business Class,UK,UK,163.8,BRITISH AIRWAYS,Strategy & Reform Directorate,163.8,163.8
March,Economy,Non EEA,Non EEA,286,FLYDUBAI,Immigration Group,286,286
May,Economy,UK,Non EEA,586.33,BRITISH AIRWAYS,Science & Research Group,586.33,586.33
March,Economy,UK,UK,208.23,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,208.23,208.23
March,Economy,Non EEA,Non EEA,416.3,DELTA AIR LINES,Science & Research Group,416.3,416.3
March,Economy,UK,UK,149.54,BRITISH AIRWAYS,Strategy & Reform Directorate,149.54,149.54
March,Economy,UK,UK,152.43,BRITISH AIRWAYS,Strategic Director Border,152.43,152.43
March,Business Class,UK,UK,243.35,BRITISH AIRWAYS,Strategic Director Border,243.35,243.35
March,Economy,UK,UK,205.54,BRITISH AIRWAYS,Immigration Group,205.54,205.54
March,Business Class,UK,UK,182.35,BRITISH AIRWAYS,Criminal & Detention Group,182.35,182.35
March,Economy,UK,UK,97.51,FLYBE BRITISH EUROPEAN,Immigration Group,97.51,97.51
March,Economy,UK,UK,278.62,BRITISH AIRWAYS,Immigration Group,278.62,278.62
April,Economy,UK,UK,116.35,BRITISH AIRWAYS,HROD,116.35,116.35
April,Economy,UK,UK,101.7,FLYBE BRITISH EUROPEAN,Strategic Director Border,101.7,101.7
March,Economy,UK,EEA,428.17,BRITISH AIRWAYS,Strategic Director Border,428.17,428.17
March,Economy,UK,EEA,296.67,BRITISH AIRWAYS,Strategic Director Border,296.67,296.67
March,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,25.98,25.98
March,Economy,UK,UK,149.54,BRITISH AIRWAYS,Immigration Group,149.54,149.54
April,Economy,UK,EEA,232.2,BRITISH AIRWAYS,UKBA,232.2,232.2
April,Economy,UK,UK,212.5,EASTERN AIRWAYS,HMIC,212.5,212.5
March,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
April,Economy,UK,EEA,259.05,BRUSSELS AIRLINES,UKBA,259.05,259.05
March,Economy,UK,Non EEA,1558.37,VIRGIN ATLANTIC,Strategic Director Border,1558.37,1558.37
March,Economy,UK,UK,215.9,BMI,Strategic Director Border,215.9,215.9
March,Economy,UK,UK,167.99,BRITISH AIRWAYS,Strategic Director Border,167.99,167.99
May,Economy,UK,UK,99.94,BRITISH AIRWAYS,Immigration Group,99.94,99.94
April,Economy,UK,UK,103.3,BRITISH AIRWAYS,OSCT,103.3,103.3
March,Economy,UK,UK,169.54,BRITISH AIRWAYS,HROD,169.54,169.54
March,Economy,UK,Non EEA,1558.37,VIRGIN ATLANTIC,Strategic Director Border,1558.37,1558.37
March,Economy,UK,Non EEA,1558.37,VIRGIN ATLANTIC,Strategic Director Border,1558.37,1558.37
March,Economy,Non EEA,Non EEA,143,FLYDUBAI,Immigration Group,143,143
March,Economy,EEA,UK,40,AIR MALTA,International Group,40,40
March,Business Class,UK,UK,105.69,BRITISH AIRWAYS,Strategy & Reform Directorate,105.69,105.69
March,Business Class,UK,UK,223.35,BRITISH AIRWAYS,Finance & Commercial Group,223.35,223.35
March,Economy,UK,UK,232.35,BRITISH AIRWAYS,HROD,232.35,232.35
March,Economy,UK,EEA,162.77,EASYJET,Resource Management Group,162.77,162.77
March,Business Class,UK,UK,172.35,BRITISH AIRWAYS,Strategic Director Border,172.35,172.35
April,Economy,UK,UK,86.98,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,86.98,86.98
March,Economy,UK,EEA,60,BRITISH AIRWAYS,Strategic Director Border,60,60
April,Economy,UK,UK,79.52,EASYJET,Immigration Group,79.52,79.52
April,Economy,UK,UK,59.5,BRITISH AIRWAYS,HROD,59.5,59.5
April,Economy,UK,UK,135.38,FLYBE BRITISH EUROPEAN,Strategic Director Border,135.38,135.38
April,Business Class,UK,Non EEA,1006.1,TURKISH AIRLINES,Policy & Strategy,1006.1,1006.1
April,Economy,UK,EEA,180.41,BRITISH AIRWAYS,Strategic Director Border,180.41,180.41
March,Economy,UK,UK,155.34,FLYBE BRITISH EUROPEAN,Strategic Director Border,155.34,155.34
April,Economy,UK,EEA,284.61,BRITISH AIRWAYS,Strategic Director Border,284.61,284.61
April,Economy,UK,EEA,295.3,BRITISH AIRWAYS,Strategic Director Border,295.3,295.3
March,Business Class,UK,Non EEA,3571.07,BRITISH AIRWAYS,OSCT,3571.07,3571.07
March,Economy,UK,UK,136.51,FLYBE BRITISH EUROPEAN,Immigration Group,136.51,136.51
March,Economy,UK,Non EEA,631.07,ETIHAD AIRWAYS,International Group,631.07,631.07
March,Economy,UK,UK,215.54,BRITISH AIRWAYS,Strategy & Reform Directorate,215.54,215.54
March,Economy,EEA,UK,69,AIR MALTA,International Group,69,69
April,Economy,UK,UK,128.38,FLYBE BRITISH EUROPEAN,Strategic Director Border,128.38,128.38
April,Economy,UK,UK,207.5,BRITISH AIRWAYS,Strategic Director Border,207.5,207.5
April,Economy,Non EEA,Non EEA,90.6,UNITED AIRLINES,Science & Research Group,90.6,90.6
March,Economy,UK,UK,159.54,BRITISH AIRWAYS,Strategy & Reform Directorate,159.54,159.54
March,Business Class,UK,UK,238.35,BRITISH AIRWAYS,Criminal & Detention Group,238.35,238.35
March,Economy,UK,UK,278.62,BRITISH AIRWAYS,Immigration Group,278.62,278.62
March,Economy,UK,UK,209.59,BMI,Strategic Director Border,209.59,209.59
March,Business Class,UK,UK,230.54,BRITISH AIRWAYS,Strategic Director Border,230.54,230.54
March,Economy,UK,UK,122.93,BRITISH AIRWAYS,HROD,122.93,122.93
March,Economy,EEA,UK,17,AIR MALTA,International Group,17,17
March,Economy,UK,Non EEA,275.37,TURKISH AIRLINES,Policy & Strategy,275.37,275.37
March,Economy,EEA,UK,44,BRITISH AIRWAYS,Immigration Group,44,44
April,Economy,UK,UK,27.5,FLYBE BRITISH EUROPEAN,Strategic Director Border,27.5,27.5
April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,25.98,25.98
March,Economy,UK,UK,284.43,BRITISH AIRWAYS,Strategic Director Border,284.43,284.43
March,Economy,UK,UK,164.51,FLYBE BRITISH EUROPEAN,Strategic Director Border,164.51,164.51
March,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
March,Economy,UK,UK,257.78,BRITISH AIRWAYS,Immigration Group,257.78,257.78
April,Business Class,UK,EEA,641.61,AIR MALTA,Strategic Director Border,641.61,641.61
April,Economy,UK,EEA,210.31,ESTONIAN AIR,Strategic Director Border,210.31,210.31
April,Economy,UK,UK,116.01,FLYBE BRITISH EUROPEAN,Strategic Director Border,116.01,116.01
March,Economy,UK,UK,209.59,BMI,Strategic Director Border,209.59,209.59
March,Economy,UK,UK,323.43,BRITISH AIRWAYS,OSCT,323.43,323.43
March,Economy,UK,UK,69.5,BRITISH AIRWAYS,HROD,69.5,69.5
March,Economy,UK,UK,270.9,BMI,Strategic Director Border,270.9,270.9
April,Economy,UK,Non EEA,1246.93,QANTAS AIRWAYS,Strategic Director Border,1246.93,1246.93
March,Economy,UK,UK,69.5,BRITISH AIRWAYS,HROD,69.5,69.5
April,Economy,UK,UK,59.5,BRITISH AIRWAYS,HROD,59.5,59.5
April,Premium Economy,UK,Non EEA,1082.73,BRITISH AIRWAYS,Science & Research Group,1082.73,1082.73
March,Economy,UK,UK,186.43,BRITISH AIRWAYS,HROD,186.43,186.43
April,Economy,UK,UK,156.99,BRITISH AIRWAYS,Strategic Director Border,156.99,156.99
March,Economy,UK,EEA,109.03,EASYJET,Policy & Strategy,109.03,109.03
April,Economy,UK,UK,90.07,BMI,Strategic Director Border,90.07,90.07
April,Economy,UK,UK,83.3,BRITISH AIRWAYS,Immigration Group,83.3,83.3
March,Business Class,UK,UK,102.85,BRITISH AIRWAYS,Finance & Commercial Group,102.85,102.85
March,Economy,UK,UK,272.57,BMI,Strategic Director Border,272.57,272.57
April,Economy,UK,Non EEA,742.91,BRITISH AIRWAYS,Strategic Director Border,742.91,742.91
March,Business Class,UK,Non EEA,3589.27,BRITISH AIRWAYS,Private Office,3589.27,3589.27
March,Economy,UK,EEA,256.36,KLM-ROYAL DUTCH AIRLINES,Science & Research Group,256.36,256.36
March,Economy,UK,Non EEA,553.97,KENYA AIRWAYS,Immigration Group,553.97,553.97
April,Business Class,UK,Non EEA,5395.63,QANTAS AIRWAYS,International Group,5395.63,5395.63
March,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Immigration Group,32.5,32.5
March,Economy,UK,UK,331.9,EASTERN AIRWAYS,Group HR,331.9,331.9
May,Economy,UK,UK,91.72,FLYBE BRITISH EUROPEAN,OSCT,91.72,91.72
March,Economy,UK,UK,300.51,FLYBE BRITISH EUROPEAN,Immigration Group,300.51,300.51
March,Economy,UK,Non EEA,1240.97,IBERIA,Immigration Group,1240.97,1240.97
March,Economy,UK,EEA,520.76,EASYJET,Strategic Director Border,520.76,520.76
April,Economy,UK,UK,157.28,BRITISH AIRWAYS,Strategic Director Border,157.28,157.28
May,Economy,UK,Non EEA,408.33,BRITISH AIRWAYS,OSCT,408.33,408.33
May,Economy,UK,UK,95.29,BRITISH AIRWAYS,Strategic Director Border,95.29,95.29
March,Economy,UK,UK,353.63,LUFTHANSA GERMAN AIRLINES,HROD,353.63,353.63
March,Economy,UK,UK,21,FLYBE BRITISH EUROPEAN,Immigration Group,21,21
April,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
March,Economy,UK,UK,84.93,BRITISH AIRWAYS,HROD,84.93,84.93
April,Economy,UK,UK,109.95,EASYJET,Strategic Director Border,109.95,109.95
April,Economy,UK,UK,37.4,BMI,Finance & Commercial Group,37.4,37.4
March,Economy,UK,UK,186.43,BRITISH AIRWAYS,HROD,186.43,186.43
April,Economy,UK,Non EEA,100,QANTAS AIRWAYS,Policy & Strategy,100,100
March,Economy,UK,EEA,520.76,EASYJET,Strategic Director Border,520.76,520.76
March,Economy,UK,UK,133.53,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,133.53,133.53
March,Economy,UK,Non EEA,1396.27,BRITISH AIRWAYS,Private Office,1396.27,1396.27
April,Economy,UK,UK,115.73,EASYJET,Strategic Director Border,115.73,115.73
April,Economy,Non EEA,Non EEA,90.6,UNITED AIRLINES,Science & Research Group,90.6,90.6
March,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
April,Economy,UK,UK,116.35,BRITISH AIRWAYS,Immigration Group,116.35,116.35
April,Economy,UK,UK,68.4,BMI,Immigration Group,68.4,68.4
March,Economy,UK,Non EEA,1240.97,IBERIA,Immigration Group,1240.97,1240.97
March,Economy,UK,EEA,177.74,EASYJET,Strategic Director Border,177.74,177.74
March,Economy,UK,UK,210.43,BRITISH AIRWAYS,HROD,210.43,210.43
April,Economy,UK,UK,168.28,BRITISH AIRWAYS,Strategic Director Border,168.28,168.28
May,Economy,UK,UK,100.91,FLYBE BRITISH EUROPEAN,OSCT,100.91,100.91
March,Economy,UK,UK,331.9,EASTERN AIRWAYS,Group HR,331.9,331.9
March,Economy,UK,EEA,109.03,EASYJET,Policy & Strategy,109.03,109.03
March,Business Class,UK,Non EEA,3589.27,BRITISH AIRWAYS,Private Office,3589.27,3589.27
April,Economy,UK,EEA,219.81,BRITISH AIRWAYS,OSCT,219.81,219.81
March,Economy,UK,UK,299.23,BRITISH AIRWAYS,Group HR,299.23,299.23
March,Business Class,UK,UK,105.5,BRITISH AIRWAYS,Criminal & Detention Group,105.5,105.5
April,Business Class,UK,Non EEA,2688,QANTAS AIRWAYS,Strategic Director Border,2688,2688
March,Economy,UK,UK,120.92,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,120.92,120.92
April,Business Class,UK,EEA,569.1,BRITISH AIRWAYS,International Directorate,569.1,569.1
